outcome,month,mmwr_week,age_group,vaccination_status,vaccinated_with_outcome,vaccinated_population,unvaccinated_with_outcome,unvaccinated_population,crude_vax_ir,crude_unvax_ir,crude_irr,age_adj_vax_ir,age_adj_unvax_ir,age_adj_irr,monthly_age_adj_vax_ir,monthly_age_adj_unvax_ir,monthly_age_adj_irr,monthly_age_adj_mb_irr,continuity_correction
case,22-Nov,202247,17-Dec,vax with updated booster,73,"612,930","2,136","4,164,453.65",11.91000604,51.29124201,4.306567255,,,,,,,,1
case,22-Nov,202247,18-29,vaccinated,"10,330","15,862,329","9,417","7,659,611.45",65.12284545,122.9435731,1.88787164,,,,,,,,1
case,22-Nov,202247,18-29,vax with updated booster,535,"1,364,944","9,417","7,659,611.45",39.19574722,122.9435731,3.136655933,,,,,,,,1
case,22-Nov,202247,30-49,vaccinated,"20,390","27,525,591","14,025","8,728,414.10",74.07652028,160.6821106,2.16913686,,,,,,,,1
case,22-Nov,202247,30-49,vax with updated booster,"2,025","4,272,531","14,025","8,728,414.10",47.3957942,160.6821106,3.390218759,,,,,,,,1
case,22-Nov,202247,11-May,vaccinated,"1,184","4,102,434","2,867","9,207,477",28.86091525,31.1377373,1.078889461,,,,,,,,0
case,22-Nov,202247,11-May,vax with updated booster,38,"263,494","2,867","9,207,477",14.42158076,31.1377373,2.159107093,,,,,,,,0
case,22-Nov,202247,50-64,vaccinated,"18,399","21,011,864","9,448","4,204,648.30",87.56481576,224.7036928,2.56614133,,,,,,,,1
case,22-Nov,202247,50-64,vax with updated booster,"2,508","4,955,536","9,448","4,204,648.30",50.61006519,224.7036928,4.439901272,,,,,,,,1
case,22-Nov,202247,65-79,vaccinated,"14,406","13,492,454","6,981","1,342,832",106.770792,519.8714359,4.869041673,,,,,,,,1
case,22-Nov,202247,65-79,vax with updated booster,"4,097","6,843,675","6,981","1,342,832",59.86549624,519.8714359,8.683991089,,,,,,,,1
case,22-Nov,202247,80+,vaccinated,"7,095","3,983,781","3,298","620,927.45",178.0971394,531.140957,2.982310434,,,,,,,,1
case,22-Nov,202247,80+,vax with updated booster,"2,039","2,071,287","3,298","620,927.45",98.44121071,531.140957,5.395514268,,,,,,,,1
case,22-Nov,202247,all_ages,vaccinated,"70,620","81,876,019","43,169","22,556,433.30",,,,83.6415306,227.1396829,2.715632787,87.84248,231.20900,2.63209,,1
case,22-Nov,202247,all_ages,vax with updated booster,"11,204","19,507,973","43,169","22,556,433.30",,,,50.13252199,227.1396829,4.530785084,52.96854,231.20900,4.36502,1.65839,1
case,22-Nov,202248,0.5-4,vaccinated,232,"346,129","6,991","5,592,518",67.02703327,125.0063031,1.865013219,,,,,,,,0
case,22-Nov,202248,0.5-4,vax with updated booster,,,,,,,,,,,,,,,0
case,22-Nov,202248,17-Dec,vaccinated,"3,333","6,834,243","3,742","4,161,554.65",48.76911752,89.91831935,1.843755309,,,,,,,,1
case,22-Nov,202248,17-Dec,vax with updated booster,143,"684,960","3,742","4,161,554.65",20.87713151,89.91831935,4.307024617,,,,,,,,1
case,22-Nov,202248,18-29,vaccinated,"16,193","15,790,764","14,877","7,653,879.45",102.5472865,194.3720188,1.895437952,,,,,,,,1
case,22-Nov,202248,18-29,vax with updated booster,901,"1,503,782","14,877","7,653,879.45",59.91559947,194.3720188,3.244097038,,,,,,,,1
case,22-Nov,202248,30-49,vaccinated,"30,670","27,301,187","21,125","8,719,597.10",112.3394378,242.2703682,2.156592314,,,,,,,,1
case,22-Nov,202248,30-49,vax with updated booster,"3,078","4,652,883","21,125","8,719,597.10",66.15253382,242.2703682,3.662299148,,,,,,,,1
case,22-Nov,202248,11-May,vaccinated,"1,581","4,055,440","4,328","9,203,052",38.98467244,47.02787727,1.206317107,,,,,,,,0
case,22-Nov,202248,11-May,vax with updated booster,49,"340,732","4,328","9,203,052",14.38080368,47.02787727,3.27018422,,,,,,,,0
case,22-Nov,202248,50-64,vaccinated,"26,879","20,732,961","13,333","4,198,777.30",129.6438073,317.5448243,2.449363614,,,,,,,,1
case,22-Nov,202248,50-64,vax with updated booster,"3,767","5,387,367","13,333","4,198,777.30",69.92283986,317.5448243,4.541360519,,,,,,,,1
case,22-Nov,202248,65-79,vaccinated,"19,107","13,204,632","8,905","1,342,673",144.6992237,663.2292449,4.58350244,,,,,,,,1
case,22-Nov,202248,65-79,vax with updated booster,"5,478","7,309,891","8,905","1,342,673",74.93955792,663.2292449,8.850188917,,,,,,,,1
case,22-Nov,202248,80+,vaccinated,"9,182","3,904,866","4,116","620,685.45",235.1425119,663.1378261,2.820152854,,,,,,,,1
case,22-Nov,202248,80+,vax with updated booster,"2,853","2,214,109","4,116","620,685.45",128.8554448,663.1378261,5.146370238,,,,,,,,1
case,22-Nov,202248,all_ages,vaccinated,"102,031","80,934,410","62,356","22,535,612.30",,,,123.2965436,318.8164038,2.58576919,87.84248,231.20900,2.63209,,1
case,22-Nov,202248,all_ages,vax with updated booster,"16,077","21,068,032","62,356","22,535,612.30",,,,69.48735426,318.8164038,4.588121208,52.96854,231.20900,4.36502,1.65839,1
case,22-Dec,202249,0.5-4,vaccinated,294,"357,473","6,620","5,574,499",82.24397367,118.7550666,1.443936392,,,,,,,,0
case,22-Dec,202249,0.5-4,vax with updated booster,,,,,,,,,,,,,,,0
case,22-Dec,202249,17-Dec,vaccinated,"3,863","6,787,052","4,293","4,158,528.65",56.91720058,103.2336281,1.813750976,,,,,,,,1
case,22-Dec,202249,17-Dec,vax with updated booster,181,"760,113","4,293","4,158,528.65",23.81224897,103.2336281,4.335316173,,,,,,,,1
case,22-Dec,202249,18-29,vaccinated,"14,158","15,721,531","13,211","7,642,773.45",90.05484262,172.8560985,1.919453673,,,,,,,,1
case,22-Dec,202249,18-29,vax with updated booster,845,"1,638,854","13,211","7,642,773.45",51.56041966,172.8560985,3.352495957,,,,,,,,1
case,22-Dec,202249,30-49,vaccinated,"29,054","27,115,807","20,576","8,706,428.10",107.1478345,236.331131,2.205654759,,,,,,,,1
case,22-Dec,202249,30-49,vax with updated booster,"3,184","4,949,416","20,576","8,706,428.10",64.33082206,236.331131,3.6736843,,,,,,,,1
case,22-Dec,202249,11-May,vaccinated,"2,018","4,012,321","5,151","9,197,218",50.29507858,56.00606618,1.113549631,,,,,,,,0
case,22-Dec,202249,11-May,vax with updated booster,89,"410,471","5,151","9,197,218",21.68240875,56.00606618,2.583018651,,,,,,,,0
case,22-Dec,202249,50-64,vaccinated,"26,408","20,514,134","12,955","4,191,931.30",128.730757,309.0460953,2.400716832,,,,,,,,1
case,22-Dec,202249,50-64,vax with updated booster,"4,012","5,711,076","12,955","4,191,931.30",70.24945912,309.0460953,4.399266545,,,,,,,,1
case,22-Dec,202249,65-79,vaccinated,"18,483","13,000,329","9,003","1,342,432",142.173325,670.6484947,4.717119014,,,,,,,,1
case,22-Dec,202249,65-79,vax with updated booster,"5,855","7,624,608","9,003","1,342,432",76.79083305,670.6484947,8.73344471,,,,,,,,1
case,22-Dec,202249,80+,vaccinated,"8,584","3,849,656","3,938","620,424.45",222.9809625,634.7267584,2.846551344,,,,,,,,1
case,22-Dec,202249,80+,vax with updated booster,"2,972","2,308,018","3,938","620,424.45",128.7684931,634.7267584,4.929208558,,,,,,,,1
case,22-Dec,202249,all_ages,vaccinated,"96,687","80,201,457","59,683","22,503,989.30",,,,117.4151743,309.6640373,2.637342567,121.19053,316.73134,2.61350,,1
case,22-Dec,202249,all_ages,vax with updated booster,"16,868","22,231,972","59,683","22,503,989.30",,,,67.22841477,309.6640373,4.606148135,70.42556,316.73134,4.49739,1.72083,1
case,22-Dec,202250,0.5-4,vaccinated,320,"366,607","6,863","5,558,131",87.28693124,123.4767586,1.414607627,,,,,,,,0
case,22-Dec,202250,0.5-4,vax with updated booster,,,,,,,,,,,,,,,0
case,22-Dec,202250,17-Dec,vaccinated,"4,051","6,761,406","4,397","4,155,119.65",59.91357419,105.8212608,1.766231813,,,,,,,,1
case,22-Dec,202250,17-Dec,vax with updated booster,189,"803,867","4,397","4,155,119.65",23.511352,105.8212608,4.500858171,,,,,,,,1
case,22-Dec,202250,18-29,vaccinated,"14,166","15,680,364","13,255","7,632,466.45",90.34229052,173.6660107,1.922311352,,,,,,,,1
case,22-Dec,202250,18-29,vax with updated booster,994,"1,730,057","13,255","7,632,466.45",57.45475438,173.6660107,3.022656916,,,,,,,,1
case,22-Dec,202250,30-49,vaccinated,"30,349","27,004,549","20,942","8,693,550.10",112.384769,240.8912327,2.143450887,,,,,,,,1
case,22-Dec,202250,30-49,vax with updated booster,"3,584","5,164,880","20,942","8,693,550.10",69.39173805,240.8912327,3.471468499,,,,,,,,1
case,22-Dec,202250,11-May,vaccinated,"2,118","3,990,626","5,480","9,190,820",53.07437981,59.62471248,1.123417979,,,,,,,,0
case,22-Dec,202250,11-May,vax with updated booster,86,"452,256","5,480","9,190,820",19.01577867,59.62471248,3.135538834,,,,,,,,0
case,22-Dec,202250,50-64,vaccinated,"26,767","20,361,441","13,076","4,185,535.30",131.4592617,312.4092634,2.376472068,,,,,,,,1
case,22-Dec,202250,50-64,vax with updated booster,"4,447","5,973,486","13,076","4,185,535.30",74.44564196,312.4092634,4.19647484,,,,,,,,1
case,22-Dec,202250,65-79,vaccinated,"18,836","12,845,780","8,596","1,342,164",146.6318122,640.458245,4.367798744,,,,,,,,1
case,22-Dec,202250,65-79,vax with updated booster,"6,460","7,897,834","8,596","1,342,164",81.79457811,640.458245,7.830081894,,,,,,,,1
case,22-Dec,202250,80+,vaccinated,"8,342","3,809,215","3,738","620,149.45",218.9952523,602.757932,2.752378993,,,,,,,,1
case,22-Dec,202250,80+,vax with updated booster,"3,117","2,387,730","3,738","620,149.45",130.542398,602.757932,4.617334607,,,,,,,,1
case,22-Dec,202250,all_ages,vaccinated,"98,460","79,701,349","59,607","22,473,865.30",,,,120.5655182,307.176438,2.547796771,121.19053,316.73134,2.61350,,1
case,22-Dec,202250,all_ages,vax with updated booster,"18,602","23,153,987","59,607","22,473,865.30",,,,72.13957319,307.176438,4.258085048,70.42556,316.73134,4.49739,1.72083,1
case,22-Dec,202251,0.5-4,vaccinated,299,"378,244","6,866","5,545,361",79.04950244,123.8152034,1.566299591,,,,,,,,0
case,22-Dec,202251,0.5-4,vax with updated booster,,,,,,,,,,,,,,,0
case,22-Dec,202251,17-Dec,vaccinated,"3,240","6,733,301","3,126","4,151,312.65",48.11904295,75.30148325,1.564899853,,,,,,,,1
case,22-Dec,202251,17-Dec,vax with updated booster,173,"854,705","3,126","4,151,312.65",20.24090183,75.30148325,3.720263251,,,,,,,,1
case,22-Dec,202251,18-29,vaccinated,"14,156","15,632,177","12,989","7,621,977.45",90.55680472,170.4150935,1.881858509,,,,,,,,1
case,22-Dec,202251,18-29,vax with updated booster,"1,043","1,831,192","12,989","7,621,977.45",56.95743538,170.4150935,2.991972732,,,,,,,,1
case,22-Dec,202251,30-49,vaccinated,"29,956","26,857,691","20,181","8,680,321.10",111.5360215,232.4913994,2.08445125,,,,,,,,1
case,22-Dec,202251,30-49,vax with updated booster,"3,737","5,430,362","20,181","8,680,321.10",68.81677501,232.4913994,3.378411723,,,,,,,,1
case,22-Dec,202251,11-May,vaccinated,"1,731","3,961,654","4,032","9,184,899",43.6938713,43.89814194,1.004675041,,,,,,,,0
case,22-Dec,202251,11-May,vax with updated booster,89,"504,630","4,032","9,184,899",17.6366843,43.89814194,2.489024648,,,,,,,,0
case,22-Dec,202251,50-64,vaccinated,"26,418","20,165,438","13,335","4,178,854.30",131.0063287,319.106603,2.43581059,,,,,,,,1
case,22-Dec,202251,50-64,vax with updated booster,"4,851","6,290,099","13,335","4,178,854.30",77.1212027,319.106603,4.13772856,,,,,,,,1
case,22-Dec,202251,65-79,vaccinated,"19,161","12,651,685","9,057","1,341,873",151.4501823,674.9521005,4.456594836,,,,,,,,1
case,22-Dec,202251,65-79,vax with updated booster,"6,834","8,221,841","9,057","1,341,873",83.12007007,674.9521005,8.120206107,,,,,,,,1
case,22-Dec,202251,80+,vaccinated,"8,384","3,759,577","4,173","619,923.45",223.0038113,673.1476281,3.018547639,,,,,,,,1
case,22-Dec,202251,80+,vax with updated booster,"3,489","2,480,877","4,173","619,923.45",140.635751,673.1476281,4.786461646,,,,,,,,1
case,22-Dec,202251,all_ages,vaccinated,"98,075","79,066,568","59,735","22,442,949.30",,,,120.9546777,311.8539441,2.578271051,121.19053,316.73134,2.61350,,1
case,22-Dec,202251,all_ages,vax with updated booster,"19,954","24,254,371","59,735","22,442,949.30",,,,72.95563112,311.8539441,4.27456989,70.42556,316.73134,4.49739,1.72083,1
case,22-Dec,202252,0.5-4,vaccinated,225,"386,456","7,489","5,538,588",58.22137578,135.2149681,2.322428255,,,,,,,,0
case,22-Dec,202252,0.5-4,vax with updated booster,1,"2,427","7,489","5,538,588",41.20313144,135.2149681,3.281667277,,,,,,,,0
case,22-Dec,202252,17-Dec,vaccinated,"1,914","6,703,110","2,112","4,148,284.65",28.55391005,50.91261035,1.783034627,,,,,,,,1
case,22-Dec,202252,17-Dec,vax with updated booster,137,"904,638","2,112","4,148,284.65",15.14417922,50.91261035,3.36186,,,,,,,,1
case,22-Dec,202252,18-29,vaccinated,"14,505","15,579,935","13,960","7,613,684.45",93.10051679,183.3540658,1.969420495,,,,,,,,1
case,22-Dec,202252,18-29,vax with updated booster,999,"1,941,462","13,960","7,613,684.45",51.45606764,183.3540658,3.563312827,,,,,,,,1
case,22-Dec,202252,30-49,vaccinated,"29,437","26,708,392","21,626","8,669,546.10",110.2162946,249.4478921,2.263257834,,,,,,,,1
case,22-Dec,202252,30-49,vax with updated booster,"3,384","5,690,932","21,626","8,669,546.10",59.46301941,249.4478921,4.19500884,,,,,,,,1
case,22-Dec,202252,11-May,vaccinated,968,"3,932,521","2,633","9,180,669",24.61525317,28.67982715,1.1651242,,,,,,,,0
case,22-Dec,202252,11-May,vax with updated booster,75,"555,425","2,633","9,180,669",13.50317325,28.67982715,2.123932399,,,,,,,,0
case,22-Dec,202252,50-64,vaccinated,"27,200","19,964,568","14,102","4,172,724.30",136.2413652,337.9566678,2.480573116,,,,,,,,1
case,22-Dec,202252,50-64,vax with updated booster,"4,961","6,604,861","14,102","4,172,724.30",75.11134602,337.9566678,4.49940902,,,,,,,,1
case,22-Dec,202252,65-79,vaccinated,"21,048","12,459,709","10,062","1,341,767",168.9285039,749.9066529,4.439195493,,,,,,,,1
case,22-Dec,202252,65-79,vax with updated booster,"7,637","8,533,831","10,062","1,341,767",89.49087461,749.9066529,8.379699675,,,,,,,,1
case,22-Dec,202252,80+,vaccinated,"9,732","3,711,705","4,645","619,766.45",262.1975615,749.4758711,2.858439517,,,,,,,,1
case,22-Dec,202252,80+,vax with updated booster,"4,169","2,568,139","4,645","619,766.45",162.3354499,749.4758711,4.616834287,,,,,,,,1
case,22-Dec,202252,all_ages,vaccinated,"101,922","78,424,309","64,395","22,417,488.30",,,,125.9691997,338.263171,2.685284751,121.19053,316.73134,2.61350,,1
case,22-Dec,202252,all_ages,vax with updated booster,"21,150","25,339,225","64,395","22,417,488.30",,,,69.28290183,338.263171,4.882347045,70.42556,316.73134,4.49739,1.72083,1
case,23-Jan,202301,0.5-4,vaccinated,214,"389,771","6,312","5,529,868",54.90403339,114.1437734,2.078968818,,,,,,,,0
case,23-Jan,202301,0.5-4,vax with updated booster,8,"7,709","6,312","5,529,868",103.7748087,114.1437734,1.099917937,,,,,,,,0
case,23-Jan,202301,17-Dec,vaccinated,"2,400","6,668,943","2,704","4,145,874.65",35.987712,65.22146057,1.812325845,,,,,,,,1
case,23-Jan,202301,17-Dec,vax with updated booster,165,"958,015","2,704","4,145,874.65",17.22311237,65.22146057,3.786856821,,,,,,,,1
case,23-Jan,202301,18-29,vaccinated,"14,445","15,525,997","13,041","7,605,149.45",93.03750349,171.4759202,1.843083851,,,,,,,,1
case,23-Jan,202301,18-29,vax with updated booster,"1,176","2,056,469","13,041","7,605,149.45",57.18539886,171.4759202,2.998596208,,,,,,,,1
case,23-Jan,202301,30-49,vaccinated,"27,734","26,585,361","19,752","8,659,154.10",104.3205695,228.105422,2.186581449,,,,,,,,1
case,23-Jan,202301,30-49,vax with updated booster,"3,778","5,903,497","19,752","8,659,154.10",63.99596714,228.105422,3.564371822,,,,,,,,1
case,23-Jan,202301,11-May,vaccinated,"1,174","3,906,666","3,201","9,175,866",30.05119967,34.88499069,1.160851849,,,,,,,,0
case,23-Jan,202301,11-May,vax with updated booster,98,"600,489","3,201","9,175,866",16.32003251,34.88499069,2.137556446,,,,,,,,0
case,23-Jan,202301,50-64,vaccinated,"25,161","19,799,641","13,176","4,166,041.30",127.0780617,316.2714686,2.488796763,,,,,,,,1
case,23-Jan,202301,50-64,vax with updated booster,"5,132","6,855,910","13,176","4,166,041.30",74.85512499,316.2714686,4.225114427,,,,,,,,1
case,23-Jan,202301,65-79,vaccinated,"18,449","12,312,097","8,990","1,341,622",149.8444985,670.0844202,4.471865348,,,,,,,,1
case,23-Jan,202301,65-79,vax with updated booster,"7,118","8,767,233","8,990","1,341,622",81.1886715,670.0844202,8.253422649,,,,,,,,1
case,23-Jan,202301,80+,vaccinated,"8,654","3,675,772","4,248","619,606.45",235.4335361,685.5964782,2.912059554,,,,,,,,1
case,23-Jan,202301,80+,vax with updated booster,"3,875","2,632,555","4,248","619,606.45",147.1954052,685.5964782,4.657730159,,,,,,,,1
case,23-Jan,202301,all_ages,vaccinated,"94,443","77,898,868","59,207","22,391,573.30",,,,118.0810738,309.6524683,2.622371718,87.94991,233.75204,2.65779,,1
case,23-Jan,202301,all_ages,vax with updated booster,"21,079","26,215,664","59,207","22,391,573.30",,,,70.613723,309.6524683,4.385159926,54.21722,233.75204,4.31140,1.62218,1
case,23-Jan,202302,0.5-4,vaccinated,245,"391,069","5,535","5,516,837",62.64879088,100.3292285,1.601455145,,,,,,,,0
case,23-Jan,202302,0.5-4,vax with updated booster,3,"12,149","5,535","5,516,837",24.6933904,100.3292285,4.062999324,,,,,,,,0
case,23-Jan,202302,17-Dec,vaccinated,"2,825","6,645,288","3,262","4,142,743.65",42.51132532,78.74008811,1.852214381,,,,,,,,1
case,23-Jan,202302,17-Dec,vax with updated booster,154,"997,458","3,262","4,142,743.65",15.43924656,78.74008811,5.099995507,,,,,,,,1
case,23-Jan,202302,18-29,vaccinated,"10,176","15,493,563","9,782","7,594,920.45",65.67888871,128.7966091,1.961004694,,,,,,,,1
case,23-Jan,202302,18-29,vax with updated booster,923,"2,131,787","9,782","7,594,920.45",43.29700857,128.7966091,2.974723043,,,,,,,,1
case,23-Jan,202302,30-49,vaccinated,"20,470","26,517,854","15,153","8,647,323.10",77.19327514,175.2334199,2.270060696,,,,,,,,1
case,23-Jan,202302,30-49,vax with updated booster,"2,808","6,034,041","15,153","8,647,323.10",46.53597813,175.2334199,3.765547152,,,,,,,,1
case,23-Jan,202302,11-May,vaccinated,"1,569","3,890,378","4,551","9,169,748",40.33027125,49.63058963,1.230603913,,,,,,,,0
case,23-Jan,202302,11-May,vax with updated booster,97,"631,368","4,551","9,169,748",15.36346473,49.63058963,3.230429496,,,,,,,,0
case,23-Jan,202302,50-64,vaccinated,"18,267","19,712,021","9,770","4,160,444.30",92.66934121,234.8306886,2.534070984,,,,,,,,1
case,23-Jan,202302,50-64,vax with updated booster,"3,884","7,006,970","9,770","4,160,444.30",55.43052132,234.8306886,4.236487102,,,,,,,,1
case,23-Jan,202302,65-79,vaccinated,"13,095","12,242,589","6,626","1,341,440",106.9626694,493.9468034,4.61793639,,,,,,,,1
case,23-Jan,202302,65-79,vax with updated booster,"5,374","8,888,721","6,626","1,341,440",60.45864191,493.9468034,8.169995022,,,,,,,,1
case,23-Jan,202302,80+,vaccinated,"6,067","3,659,255","3,215","619,417.45",165.798776,519.0360717,3.130518115,,,,,,,,1
case,23-Jan,202302,80+,vax with updated booster,"2,947","2,664,000","3,215","619,417.45",110.6231231,519.0360717,4.6919311,,,,,,,,1
case,23-Jan,202302,all_ages,vaccinated,"68,075","77,625,282","44,546","22,363,545.30",,,,85.54820531,232.6496777,2.719515586,87.94991,233.75204,2.65779,,1
case,23-Jan,202302,all_ages,vax with updated booster,"15,936","26,725,519","44,546","22,363,545.30",,,,52.25876827,232.6496777,4.451878323,54.21722,233.75204,4.31140,1.62218,1
case,23-Jan,202303,0.5-4,vaccinated,253,"392,540","5,450","5,506,829",64.45203037,98.96802679,1.535530009,,,,,,,,0
case,23-Jan,202303,0.5-4,vax with updated booster,5,"17,943","5,450","5,506,829",27.86602017,98.96802679,3.551566609,,,,,,,,0
case,23-Jan,202303,17-Dec,vaccinated,"3,026","6,622,226","3,696","4,139,989.65",45.69460481,89.27558551,1.953744559,,,,,,,,1
case,23-Jan,202303,17-Dec,vax with updated booster,223,"1,034,965","3,696","4,139,989.65",21.54662235,89.27558551,4.143367998,,,,,,,,1
case,23-Jan,202303,18-29,vaccinated,"9,019","15,461,375","8,729","7,585,906.45",58.33245749,115.0686481,1.972635014,,,,,,,,1
case,23-Jan,202303,18-29,vax with updated booster,785,"2,207,713","8,729","7,585,906.45",35.55715802,115.0686481,3.236159877,,,,,,,,1
case,23-Jan,202303,30-49,vaccinated,"19,348","26,448,525","13,921","8,636,910.10",73.15341782,161.1803277,2.203319168,,,,,,,,1
case,23-Jan,202303,30-49,vax with updated booster,"2,834","6,163,507","13,921","8,636,910.10",45.98031608,161.1803277,3.505420176,,,,,,,,1
case,23-Jan,202303,11-May,vaccinated,"1,722","3,874,027","4,924","9,164,326",44.4498709,53.73008337,1.20877929,,,,,,,,0
case,23-Jan,202303,11-May,vax with updated booster,121,"662,745","4,924","9,164,326",18.25739915,53.73008337,2.942921,,,,,,,,0
case,23-Jan,202303,50-64,vaccinated,"15,814","19,617,833","8,321","4,155,504.30",80.61033041,200.2404377,2.484054298,,,,,,,,1
case,23-Jan,202303,50-64,vax with updated booster,"3,426","7,161,480","8,321","4,155,504.30",47.83927345,200.2404377,4.185691448,,,,,,,,1
case,23-Jan,202303,65-79,vaccinated,"10,714","12,162,390","5,681","1,341,312",88.09123865,423.5405334,4.807975685,,,,,,,,1
case,23-Jan,202303,65-79,vax with updated booster,"4,906","9,023,152","5,681","1,341,312",54.37124411,423.5405334,7.789789261,,,,,,,,1
case,23-Jan,202303,80+,vaccinated,"5,054","3,640,186","2,526","619,263.45",138.8390593,407.9039381,2.937962416,,,,,,,,1
case,23-Jan,202303,80+,vax with updated booster,"2,601","2,698,572","2,526","619,263.45",96.38430992,407.9039381,4.232057463,,,,,,,,1
case,23-Jan,202303,all_ages,vaccinated,"59,949","77,330,309","39,178","22,338,896.30",,,,76.28603154,203.0924326,2.662249281,87.94991,233.75204,2.65779,,1
case,23-Jan,202303,all_ages,vax with updated booster,"14,552","27,254,424","39,178","22,338,896.30",,,,47.42355118,203.0924326,4.282522662,54.21722,233.75204,4.31140,1.62218,1
case,23-Jan,202304,0.5-4,vaccinated,247,"394,271","4,939","5,498,092",62.64726546,89.83116325,1.433919942,,,,,,,,0
case,23-Jan,202304,0.5-4,vax with updated booster,3,"26,033","4,939","5,498,092",11.52383513,89.83116325,7.795248909,,,,,,,,0
case,23-Jan,202304,17-Dec,vaccinated,"3,273","6,601,933","4,250","4,137,378.65",49.57638922,102.722046,2.071995311,,,,,,,,1
case,23-Jan,202304,17-Dec,vax with updated booster,259,"1,064,467","4,250","4,137,378.65",24.33142596,102.722046,4.22178487,,,,,,,,1
case,23-Jan,202304,18-29,vaccinated,"9,064","15,427,281","8,909","7,577,782.45",58.75306219,117.5673762,2.00104253,,,,,,,,1
case,23-Jan,202304,18-29,vax with updated booster,864,"2,280,070","8,909","7,577,782.45",37.89357344,117.5673762,3.102567679,,,,,,,,1
case,23-Jan,202304,30-49,vaccinated,"18,265","26,367,367","13,187","8,628,196.10",69.27123213,152.8361183,2.206343292,,,,,,,,1
case,23-Jan,202304,30-49,vax with updated booster,"2,875","6,301,624","13,187","8,628,196.10",45.62316,152.8361183,3.34996783,,,,,,,,1
case,23-Jan,202304,11-May,vaccinated,"1,840","3,858,123","5,138","9,159,714",47.69158474,56.09345445,1.176170906,,,,,,,,0
case,23-Jan,202304,11-May,vax with updated booster,167,"691,578","5,138","9,159,714",24.14767387,56.09345445,2.322934074,,,,,,,,0
case,23-Jan,202304,50-64,vaccinated,"14,333","19,507,392","7,656","4,151,402.30",73.47471153,184.4196117,2.509973946,,,,,,,,1
case,23-Jan,202304,50-64,vax with updated booster,"3,613","7,328,940","7,656","4,151,402.30",49.29771563,184.4196117,3.740936254,,,,,,,,1
case,23-Jan,202304,65-79,vaccinated,"9,717","12,058,944","5,025","1,341,146",80.57919499,374.6795651,4.649830085,,,,,,,,1
case,23-Jan,202304,65-79,vax with updated booster,"4,681","9,185,802","5,025","1,341,146",50.95907793,374.6795651,7.352557783,,,,,,,,1
case,23-Jan,202304,80+,vaccinated,"4,359","3,614,706","2,331","619,084.45",120.5907202,376.5237521,3.122327749,,,,,,,,1
case,23-Jan,202304,80+,vax with updated booster,"2,491","2,742,676","2,331","619,084.45",90.82370648,376.5237521,4.145654992,,,,,,,,1
case,23-Jan,202304,all_ages,vaccinated,"55,738","76,975,690","37,108","22,317,611.30",,,,71.57439588,189.4637315,2.647088099,87.94991,233.75204,2.65779,,1
case,23-Jan,202304,all_ages,vax with updated booster,"14,524","27,839,112","37,108","22,317,611.30",,,,47.39764183,189.4637315,3.997324006,54.21722,233.75204,4.31140,1.62218,1
case,23-Feb,202305,0.5-4,vaccinated,194,"395,672","4,320","5,486,487",49.03051012,78.73890889,1.605916575,,,,,,,,0
case,23-Feb,202305,0.5-4,vax with updated booster,5,"35,984","4,320","5,486,487",13.89506447,78.73890889,5.666681795,,,,,,,,0
case,23-Feb,202305,17-Dec,vaccinated,"3,026","6,586,690","3,755","4,134,985.65",45.9411328,90.81047234,1.976670291,,,,,,,,1
case,23-Feb,202305,17-Dec,vax with updated booster,255,"1,087,681","3,755","4,134,985.65",23.44437386,90.81047234,3.873444132,,,,,,,,1
case,23-Feb,202305,18-29,vaccinated,"8,384","15,403,474","8,618","7,570,940.45",54.42928004,113.82998,2.091337234,,,,,,,,1
case,23-Feb,202305,18-29,vax with updated booster,906,"2,329,748","8,618","7,570,940.45",38.88832612,113.82998,2.927098987,,,,,,,,1
case,23-Feb,202305,30-49,vaccinated,"17,059","26,308,285","12,664","8,620,338.10",64.84269119,146.908391,2.265612181,,,,,,,,1
case,23-Feb,202305,30-49,vax with updated booster,"2,811","6,403,147","12,664","8,620,338.10",43.90028841,146.908391,3.346410612,,,,,,,,1
case,23-Feb,202305,11-May,vaccinated,"1,539","3,845,134","4,260","9,155,648",40.02461293,46.52865641,1.162501096,,,,,,,,0
case,23-Feb,202305,11-May,vax with updated booster,142,"714,822","4,260","9,155,648",19.86508529,46.52865641,2.342232904,,,,,,,,0
case,23-Feb,202305,50-64,vaccinated,"13,570","19,426,829","7,556","4,147,849.30",69.85185282,182.1666954,2.607900693,,,,,,,,1
case,23-Feb,202305,50-64,vax with updated booster,"3,401","7,450,977","7,556","4,147,849.30",45.64502078,182.1666954,3.990943421,,,,,,,,1
case,23-Feb,202305,65-79,vaccinated,"9,102","11,987,355","4,831","1,341,014",75.93001125,360.2497811,4.744497929,,,,,,,,1
case,23-Feb,202305,65-79,vax with updated booster,"4,583","9,299,431","4,831","1,341,014",49.28258514,360.2497811,7.309879953,,,,,,,,1
case,23-Feb,202305,80+,vaccinated,"4,007","3,596,750","2,290","618,958.45",111.4061305,369.9763692,3.320969568,,,,,,,,1
case,23-Feb,202305,80+,vax with updated booster,"2,404","2,774,259","2,290","618,958.45",86.65376953,369.9763692,4.269593477,,,,,,,,1
