outcome,month,mmwr_week,age_group,vaccination_status,vaccinated_with_outcome,vaccinated_population,unvaccinated_with_outcome,unvaccinated_population,crude_vax_ir,crude_unvax_ir,crude_irr,age_adj_vax_ir,age_adj_unvax_ir,age_adj_irr,monthly_age_adj_vax_ir,monthly_age_adj_unvax_ir,monthly_age_adj_irr,monthly_age_adj_mb_irr,continuity_correction
death,23-Jan,202304,17-Dec,vax with updated booster,0,"664,366",0,"3,812,658.65",0,0,,,,,,,,,1
death,23-Jan,202304,18-29,vaccinated,2,"13,114,218",1,"7,213,687.45",0.015250623,0.013862536,0.908981578,,,,,,,,1
death,23-Jan,202304,18-29,vax with updated booster,0,"1,421,130",1,"7,213,687.45",0,0.013862536,,,,,,,,,1
death,23-Jan,202304,30-49,vaccinated,4,"22,661,965",11,"8,217,358.10",0.01765072,0.133862975,7.583995122,,,,,,,,1
death,23-Jan,202304,30-49,vax with updated booster,1,"3,914,031",11,"8,217,358.10",0.025549108,0.133862975,5.23943833,,,,,,,,1
death,23-Jan,202304,11-May,vaccinated,1,"3,298,180",0,"8,290,704",0.030319752,0,0,,,,,,,,0
death,23-Jan,202304,11-May,vax with updated booster,0,"432,578",0,"8,290,704",0,0,,,,,,,,,0
death,23-Jan,202304,50-64,vaccinated,23,"16,816,920",19,"3,836,913.30",0.136767018,0.495189714,3.620680785,,,,,,,,1
death,23-Jan,202304,50-64,vax with updated booster,2,"4,533,196",19,"3,836,913.30",0.044118984,0.495189714,11.22396016,,,,,,,,1
death,23-Jan,202304,65-79,vaccinated,81,"10,585,856",54,"1,219,244.60",0.765171943,4.42897184,5.788204708,,,,,,,,1
death,23-Jan,202304,65-79,vax with updated booster,12,"5,828,299",54,"1,219,244.60",0.205891976,4.42897184,21.51114346,,,,,,,,1
death,23-Jan,202304,80+,vaccinated,132,"3,123,470",75,"576,178.55",4.226069083,13.01679835,3.080119632,,,,,,,,1
death,23-Jan,202304,80+,vax with updated booster,56,"1,719,512",75,"576,178.55",3.256737958,13.01679835,3.996882316,,,,,,,,1
death,23-Jan,202304,all_ages,vaccinated,242,"66,302,429",160,"21,063,382",,,,0.323981446,1.298158887,4.006892686,0.48178,2.18582,4.53697,,1
death,23-Jan,202304,all_ages,vax with updated booster,71,"17,416,168",160,"21,063,382",,,,0.191574803,1.298158887,6.776250669,0.27591,2.18582,7.92222,1.74615,1
